"","product_category","star_rating","word.stem","frequency"
"9544","Electronics",4,"messag",1840
"9545","Electronics",4,"met",1828
"9546","Electronics",4,"metal",8689
"9547","Electronics",4,"meter",2094
"9548","Electronics",4,"method",1633
"9549","Electronics",4,"mg",54
"9550","Electronics",4,"mh",12
"9551","Electronics",4,"mhz",162
"9552","Electronics",4,"mic",8798
"9553","Electronics",4,"micro",5125
"9554","Electronics",4,"microphon",7501
"9555","Electronics",4,"microsd",84
"9556","Electronics",4,"microsoft",914
"9557","Electronics",4,"mid",12787
"9558","Electronics",4,"middl",4747
"9559","Electronics",4,"midrang",2575
"9560","Electronics",4,"mile",5442
"9561","Electronics",4,"million",116
"9562","Electronics",4,"min",2261
"9563","Electronics",4,"mind",8409
"9564","Electronics",4,"mine",12681
"9565","Electronics",4,"mini",9541
"9566","Electronics",4,"minidisc",326
"9567","Electronics",4,"minidisk",32
"9568","Electronics",4,"minim",2747
"9569","Electronics",4,"minimum",1027
"9570","Electronics",4,"minor",8311
"9571","Electronics",4,"minus",1075
"9572","Electronics",4,"minut",15570
"9573","Electronics",4,"mirror",253
"9574","Electronics",4,"mislead",505
"9575","Electronics",4,"misplac",93
"9576","Electronics",4,"miss",8675
"9577","Electronics",4,"mistak",1884
"9578","Electronics",4,"mitsubishi",260
"9579","Electronics",4,"mix",3328
"9580","Electronics",4,"mm",7631
"9581","Electronics",4,"mmc",110
"9582","Electronics",4,"mobil",2659
"9583","Electronics",4,"mod",285
"9584","Electronics",4,"moda",1605
"9585","Electronics",4,"mode",11203
"9586","Electronics",4,"model",21871
"9587","Electronics",4,"modem",1002
"9588","Electronics",4,"moder",1929
"9589","Electronics",4,"modern",2055
"9590","Electronics",4,"modifi",800
"9591","Electronics",4,"modul",1030
"9592","Electronics",4,"mohu",862
"9593","Electronics",4,"mojo",60
"9594","Electronics",4,"mold",845
"9595","Electronics",4,"mom",1401
"9596","Electronics",4,"moment",2007
"9597","Electronics",4,"momentum",288
"9598","Electronics",4,"money",25862
"9599","Electronics",4,"monitor",11385
"9600","Electronics",4,"mono",1554
"9601","Electronics",4,"monopric",862
"9602","Electronics",4,"monster",4693
"9603","Electronics",4,"month",28261
"9604","Electronics",4,"morn",3250
"9605","Electronics",4,"mother",1398
"9606","Electronics",4,"motion",1520
"9607","Electronics",4,"motor",940
"9608","Electronics",4,"motorcycl",139
"9609","Electronics",4,"motorola",1093
"9610","Electronics",4,"mount",49982
"9611","Electronics",4,"mountain",107
"9612","Electronics",4,"mous",2035
"9613","Electronics",4,"move",20163
"9614","Electronics",4,"movement",2214
"9615","Electronics",4,"movi",18063
"9616","Electronics",4,"mow",154
"9617","Electronics",4,"mp",34943
"9618","Electronics",4,"mpeg",175
"9619","Electronics",4,"mpio",73
"9620","Electronics",4,"mps",2408
"9621","Electronics",4,"ms",1057
"9622","Electronics",4,"muddi",2217
"9623","Electronics",4,"muffl",2065
"9624","Electronics",4,"multi",2463
"9625","Electronics",4,"multipl",6770
"9626","Electronics",4,"music",91735
"9627","Electronics",4,"musician",368
"9628","Electronics",4,"musicmatch",445
"9629","Electronics",4,"mute",2796
"9630","Electronics",4,"muvo",500
"9631","Electronics",4,"muy",73
"9632","Electronics",4,"mx",704
"9633","Electronics",4,"mz",86
"9634","Electronics",4,"name",1391
"9635","Electronics",4,"nano",6346
"9636","Electronics",4,"napster",323
"9637","Electronics",4,"narrow",1395
"9638","Electronics",4,"natur",3546
"9639","Electronics",4,"navig",4755
"9640","Electronics",4,"nbc",501
"9641","Electronics",4,"nc",1228
"9642","Electronics",4,"nearbi",368
"9643","Electronics",4,"neat",2729
"9644","Electronics",4,"nec",18
"9645","Electronics",4,"neck",3045
"9646","Electronics",4,"needl",357
"9647","Electronics",4,"needless",546
"9648","Electronics",4,"negat",7708
"9649","Electronics",4,"neighbor",1836
"9650","Electronics",4,"nephew",47
"9651","Electronics",4,"nero",49
"9652","Electronics",4,"net",813
"9653","Electronics",4,"netbook",301
"9654","Electronics",4,"netflix",2343
"9655","Electronics",4,"network",6705
"9656","Electronics",4,"neutral",1040
"9657","Electronics",4,"news",2502
"9658","Electronics",4,"nexus",944
"9659","Electronics",4,"nfc",784
"9660","Electronics",4,"nice",79109
"9661","Electronics",4,"nicer",1515
"9662","Electronics",4,"niec",49
"9663","Electronics",4,"nifti",45
"9664","Electronics",4,"night",10521
"9665","Electronics",4,"nightstand",87
"9666","Electronics",4,"nike",39
"9667","Electronics",4,"nikon",71
"9668","Electronics",4,"nimh",1118
"9669","Electronics",4,"nitrus",36
"9670","Electronics",4,"nois",45068
"9671","Electronics",4,"noisi",2537
"9672","Electronics",4,"nomad",605
"9673","Electronics",4,"nook",1401
"9674","Electronics",4,"normal",6739
"9675","Electronics",4,"notch",1797
"9676","Electronics",4,"note",15098
"9677","Electronics",4,"notebook",169
"9678","Electronics",4,"notic",19841
"9679","Electronics",4,"nr",254
"9680","Electronics",4,"nuforc",126
"9681","Electronics",4,"numer",1557
"9682","Electronics",4,"nut",1571
"9683","Electronics",4,"nx",46
"9684","Electronics",4,"nylon",73
"9685","Electronics",4,"object",766
"9686","Electronics",4,"obvious",1941
"9687","Electronics",4,"occas",1210
"9688","Electronics",4,"occasion",4747
"9689","Electronics",4,"occur",1477
"9690","Electronics",4,"odd",3059
"9691","Electronics",4,"oem",1719
"9692","Electronics",4,"offer",10111
"9693","Electronics",4,"offic",6787
"9694","Electronics",4,"ogg",211
"9695","Electronics",4,"ohm",2251
"9696","Electronics",4,"one",260
"9697","Electronics",4,"onkyo",5561
"9698","Electronics",4,"onlin",5937
"9699","Electronics",4,"oontz",469
"9700","Electronics",4,"openmg",55
"9701","Electronics",4,"oper",10313
"9702","Electronics",4,"opinion",6092
"9703","Electronics",4,"opportun",88
"9704","Electronics",4,"oppos",1489
"9705","Electronics",4,"opposit",1048
"9706","Electronics",4,"opt",976
"9707","Electronics",4,"optic",5742
"9708","Electronics",4,"optim",1124
"9709","Electronics",4,"option",19865
"9710","Electronics",4,"orang",805
"9711","Electronics",4,"organ",2943
"9712","Electronics",4,"orient",1231
"9713","Electronics",4,"origin",16431
"9714","Electronics",4,"os",891
"9715","Electronics",4,"ota",83
"9716","Electronics",4,"otterbox",75
"9717","Electronics",4,"ounc",35
"9718","Electronics",4,"out",600
"9719","Electronics",4,"outag",1429
"9720","Electronics",4,"outdoor",4945
"9721","Electronics",4,"outer",1483
"9722","Electronics",4,"outlet",11910
"9723","Electronics",4,"output",15659
"9724","Electronics",4,"outstand",2453
"9725","Electronics",4,"over",1566
"9726","Electronics",4,"overnight",964
"9727","Electronics",4,"overpow",1077
"9728","Electronics",4,"overpr",1489
"9729","Electronics",4,"overwhelm",970
"9730","Electronics",4,"own",9028
"9731","Electronics",4,"owner",1882
"9732","Electronics",4,"p.s",35
"9733","Electronics",4,"pack",9235
"9734","Electronics",4,"packag",17203
"9735","Electronics",4,"pad",10998
"9736","Electronics",4,"page",4664
"9737","Electronics",4,"paid",8739
"9738","Electronics",4,"pain",5744
"9739","Electronics",4,"paint",1595
"9740","Electronics",4,"pair",50573
"9741","Electronics",4,"pal",58
"9742","Electronics",4,"palm",482
"9743","Electronics",4,"panason",5621
"9744","Electronics",4,"pandora",3390
"9745","Electronics",4,"panel",4266
"9746","Electronics",4,"pant",57
"9747","Electronics",4,"paper",2841
"9748","Electronics",4,"par",1548
"9749","Electronics",4,"para",36
"9750","Electronics",4,"parallel",63
"9751","Electronics",4,"parent",1145
"9752","Electronics",4,"park",219
"9753","Electronics",4,"parti",3795
"9754","Electronics",4,"partial",542
"9755","Electronics",4,"pass",4527
"9756","Electronics",4,"passiv",1523
"9757","Electronics",4,"password",77
"9758","Electronics",4,"past",6833
"9759","Electronics",4,"patch",219
"9760","Electronics",4,"patienc",173
"9761","Electronics",4,"patio",1104
"9762","Electronics",4,"pattern",297
"9763","Electronics",4,"paus",5779
"9764","Electronics",4,"pay",13592
"9765","Electronics",4,"pbs",403
"9766","Electronics",4,"pc",11161
"9767","Electronics",4,"pcs",62
"9768","Electronics",4,"pda",390
"9769","Electronics",4,"pdf",528
"9770","Electronics",4,"peac",441
"9771","Electronics",4,"penni",925
"9772","Electronics",4,"peopl",23776
"9773","Electronics",4,"perfect",45524
"9774","Electronics",4,"perform",17593
"9775","Electronics",4,"period",5801
"9776","Electronics",4,"perman",1285
"9777","Electronics",4,"person",13391
"9778","Electronics",4,"phenomen",625
"9779","Electronics",4,"philip",3940
"9780","Electronics",4,"phillip",1693
"9781","Electronics",4,"phone",54465
"9782","Electronics",4,"phono",459
"9783","Electronics",4,"photiv",54
"9784","Electronics",4,"photo",5022
"9785","Electronics",4,"physic",2855
"9786","Electronics",4,"pi",57
"9787","Electronics",4,"piano",908
"9788","Electronics",4,"pic",887
"9789","Electronics",4,"pick",14883
"9790","Electronics",4,"picki",1728
"9791","Electronics",4,"pictur",20520
"9792","Electronics",4,"piec",17586
"9793","Electronics",4,"pill",300
"9794","Electronics",4,"pillow",325
"9795","Electronics",4,"pin",3423
"9796","Electronics",4,"pinch",453
"9797","Electronics",4,"pink",1733
"9798","Electronics",4,"pioneer",3338
"9799","Electronics",4,"pitch",1284
"9800","Electronics",4,"pivot",57
"9801","Electronics",4,"pixel",653
"9802","Electronics",4,"place",1230
"9803","Electronics",4,"placement",2500
"9804","Electronics",4,"plain",1445
"9805","Electronics",4,"plan",7777
"9806","Electronics",4,"plane",3207
"9807","Electronics",4,"plasma",2744
"9808","Electronics",4,"plastic",19086
"9809","Electronics",4,"plate",6139
"9810","Electronics",4,"play",58965
"9811","Electronics",4,"playback",4218
"9812","Electronics",4,"playbar",98
"9813","Electronics",4,"playcent",48
"9814","Electronics",4,"player",82277
"9815","Electronics",4,"playlist",5481
"9816","Electronics",4,"playstat",417
"9817","Electronics",4,"pleas",15107
"9818","Electronics",4,"pleasant",3578
"9819","Electronics",4,"pleasur",948
"9820","Electronics",4,"plenti",7104
"9821","Electronics",4,"plug",57189
"9822","Electronics",4,"pm",71
"9823","Electronics",4,"pmp",44
"9824","Electronics",4,"pocket",9995
"9825","Electronics",4,"pod",1987
"9826","Electronics",4,"podcast",3595
"9827","Electronics",4,"pole",787
"9828","Electronics",4,"polici",708
"9829","Electronics",4,"polk",3397
"9830","Electronics",4,"pono",45
"9831","Electronics",4,"pool",1934
"9832","Electronics",4,"poor",7131
"9833","Electronics",4,"pop",6687
"9834","Electronics",4,"popular",1284
"9835","Electronics",4,"porch",75
"9836","Electronics",4,"port",17578
"9837","Electronics",4,"portabl",19289
"9838","Electronics",4,"portion",1618
"9839","Electronics",4,"posit",11529
"9840","Electronics",4,"possibl",2413
"9841","Electronics",4,"post",4329
"9842","Electronics",4,"potenti",2081
"9843","Electronics",4,"pouch",2370
"9844","Electronics",4,"pound",1558
"9845","Electronics",4,"power",60858
"9846","Electronics",4,"practic",3422
"9847","Electronics",4,"prais",33
"9848","Electronics",4,"pre",3813
"9849","Electronics",4,"preamp",1119
"9850","Electronics",4,"precis",1483
"9851","Electronics",4,"prefer",11704
"9852","Electronics",4,"premium",2056
"9853","Electronics",4,"prepar",1578
"9854","Electronics",4,"present",1160
"9855","Electronics",4,"preset",4154
"9856","Electronics",4,"press",11962
"9857","Electronics",4,"pressur",3100
"9858","Electronics",4,"pretti",51624
"9859","Electronics",4,"prevent",3618
"9860","Electronics",4,"previous",11019
"9861","Electronics",4,"price",130385
"9862","Electronics",4,"pricey",2303
"9863","Electronics",4,"primari",1942
"9864","Electronics",4,"primarili",2508
"9865","Electronics",4,"prime",1544
"9866","Electronics",4,"print",3267
"9867","Electronics",4,"printer",1275
"9868","Electronics",4,"prior",2141
"9869","Electronics",4,"pro",6476
"9870","Electronics",4,"process",5710
"9871","Electronics",4,"processor",344
"9872","Electronics",4,"produc",8075
"9873","Electronics",4,"product",105863
"9874","Electronics",4,"producto",55
"9875","Electronics",4,"profession",2687
"9876","Electronics",4,"profil",2141
"9877","Electronics",4,"program",15523
"9878","Electronics",4,"programm",269
"9879","Electronics",4,"progress",163
"9880","Electronics",4,"project",4961
"9881","Electronics",4,"projector",4452
"9882","Electronics",4,"promis",3058
"9883","Electronics",4,"promot",57
"9884","Electronics",4,"prompt",2968
"9885","Electronics",4,"prone",152
"9886","Electronics",4,"prong",1804
"9887","Electronics",4,"proof",1779
"9888","Electronics",4,"proper",9744
"9889","Electronics",4,"proprietari",824
"9890","Electronics",4,"pros",11947
"9891","Electronics",4,"protect",12111
"9892","Electronics",4,"protector",4935
"9893","Electronics",4,"prove",1223
"9894","Electronics",4,"provid",16227
"9895","Electronics",4,"ps",6645
"9896","Electronics",4,"psp",95
"9897","Electronics",4,"public",1296
"9898","Electronics",4,"pull",11177
"9899","Electronics",4,"pump",1185
"9900","Electronics",4,"punch",2195
"9901","Electronics",4,"punchi",362
"9902","Electronics",4,"purchas",60330
"9903","Electronics",4,"pure",1552
"9904","Electronics",4,"purpl",470
"9905","Electronics",4,"purpos",9262
"9906","Electronics",4,"purs",1144
"9907","Electronics",4,"push",10279
"9908","Electronics",4,"put",5196
"9909","Electronics",4,"px",542
"9910","Electronics",4,"pyle",794
"9911","Electronics",4,"qc",2310
"9912","Electronics",4,"qualiti",136313
"9913","Electronics",4,"question",3966
"9914","Electronics",4,"quick",19853
"9915","Electronics",4,"quiet",4557
"9916","Electronics",4,"quirk",146
"9917","Electronics",4,"quit",1357
"9918","Electronics",4,"quot",3804
"9919","Electronics",4,"r",83
"9920","Electronics",4,"rabbit",1558
"9921","Electronics",4,"rack",1710
"9922","Electronics",4,"radio",64557
"9923","Electronics",4,"rain",1333
"9924","Electronics",4,"rais",2015
"9925","Electronics",4,"ram",108
"9926","Electronics",4,"ran",2962
"9927","Electronics",4,"random",2870
"9928","Electronics",4,"rang",25701
"9929","Electronics",4,"rap",911
"9930","Electronics",4,"rapid",74
"9931","Electronics",4,"rare",2764
"9932","Electronics",4,"rate",18732
"9933","Electronics",4,"ratio",400
"9934","Electronics",4,"rattl",1437
"9935","Electronics",4,"rave",179
"9936","Electronics",4,"ray",6559
"9937","Electronics",4,"rca",7753
"9938","Electronics",4,"reach",5055
"9939","Electronics",4,"read",28604
"9940","Electronics",4,"readabl",56
"9941","Electronics",4,"reader",2481
"9942","Electronics",4,"readi",3935
"9943","Electronics",4,"real",11769
"9944","Electronics",4,"realist",132
"9945","Electronics",4,"realiz",5680
"9946","Electronics",4,"rear",4712
"9947","Electronics",4,"reason",29129
"9948","Electronics",4,"rebat",211
"9949","Electronics",4,"reboot",997
"9950","Electronics",4,"recal",17
"9951","Electronics",4,"reccomend",408
"9952","Electronics",4,"receipt",210
"9953","Electronics",4,"receiv",56733
"9954","Electronics",4,"recent",7253
"9955","Electronics",4,"recept",15094
"9956","Electronics",4,"receptacl",38
"9957","Electronics",4,"recess",1141
"9958","Electronics",4,"recharg",12894
"9959","Electronics",4,"reciev",2591
"9960","Electronics",4,"recogn",3168
"9961","Electronics",4,"recomend",1154
"9962","Electronics",4,"recomiendo",21
"9963","Electronics",4,"recommend",49577
"9964","Electronics",4,"reconnect",738
"9965","Electronics",4,"record",23141
"9966","Electronics",4,"red",6747
"9967","Electronics",4,"reduc",4940
"9968","Electronics",4,"reduct",2214
"9969","Electronics",4,"ref",341
"9970","Electronics",4,"refer",2443
"9971","Electronics",4,"reflect",1230
"9972","Electronics",4,"reformat",53
"9973","Electronics",4,"refresh",738
"9974","Electronics",4,"refund",1384
"9975","Electronics",4,"refurbish",1463
"9976","Electronics",4,"refus",819
"9977","Electronics",4,"regard",86
"9978","Electronics",4,"region",301
"9979","Electronics",4,"regist",1344
"9980","Electronics",4,"regret",2122
"9981","Electronics",4,"regular",7951
"9982","Electronics",4,"reinstal",29
"9983","Electronics",4,"relat",2529
"9984","Electronics",4,"relax",434
"9985","Electronics",4,"releas",2296
"9986","Electronics",4,"reli",1111
"9987","Electronics",4,"reliabl",4596
"9988","Electronics",4,"relief",202
"9989","Electronics",4,"reload",34
"9990","Electronics",4,"remain",2881
"9991","Electronics",4,"remark",1176
"9992","Electronics",4,"rememb",5949
"9993","Electronics",4,"remind",1145
"9994","Electronics",4,"remot",66428
"9995","Electronics",4,"remov",11516
"9996","Electronics",4,"renam",73
"9997","Electronics",4,"render",689
"9998","Electronics",4,"rep",278
"9999","Electronics",4,"repair",2942
"10000","Electronics",4,"repeat",3248
"10001","Electronics",4,"replac",41360
"10002","Electronics",4,"repli",574
"10003","Electronics",4,"report",3036
"10004","Electronics",4,"repres",784
"10005","Electronics",4,"reproduc",1201
"10006","Electronics",4,"reproduct",1914
"10007","Electronics",4,"reput",794
"10008","Electronics",4,"request",968
"10009","Electronics",4,"requir",14740
"10010","Electronics",4,"res",33
"10011","Electronics",4,"research",5817
"10012","Electronics",4,"reset",4075
"10013","Electronics",4,"resist",2847
"10014","Electronics",4,"resolut",3264
"10015","Electronics",4,"resolv",1691
"10016","Electronics",4,"respect",1486
"10017","Electronics",4,"respond",2085
"10018","Electronics",4,"respons",9317
"10019","Electronics",4,"rest",5611
"10020","Electronics",4,"restart",1066
"10021","Electronics",4,"restor",104
"10022","Electronics",4,"restrict",125
"10023","Electronics",4,"result",7599
"10024","Electronics",4,"resum",334
"10025","Electronics",4,"retail",2769
"10026","Electronics",4,"retract",1350
"10027","Electronics",4,"retro",145
"10028","Electronics",4,"return",13439
"10029","Electronics",4,"revers",1339
"10030","Electronics",4,"review",53710
"10031","Electronics",4,"rewind",741
"10032","Electronics",4,"rf",2623
"10033","Electronics",4,"rg",19
"10034","Electronics",4,"rhapsodi",745
"10035","Electronics",4,"rich",3732
"10036","Electronics",4,"rid",1531
"10037","Electronics",4,"ridata",7
"10038","Electronics",4,"ride",3019
"10039","Electronics",4,"ridicul",1651
"10040","Electronics",4,"rig",31
"10041","Electronics",4,"ring",2680
"10042","Electronics",4,"rio",1680
"10043","Electronics",4,"riot",104
"10044","Electronics",4,"riovolt",127
"10045","Electronics",4,"rip",3378
"10046","Electronics",4,"risk",1328
"10047","Electronics",4,"river",19
"10048","Electronics",4,"rma",11
"10049","Electronics",4,"road",2456
"10050","Electronics",4,"roar",144
"10051","Electronics",4,"robust",1271
"10052","Electronics",4,"rock",6398
"10053","Electronics",4,"rockbox",68
"10054","Electronics",4,"roku",2921
"10055","Electronics",4,"roll",2504
"10056","Electronics",4,"rom",78
"10057","Electronics",4,"roof",1249
"10058","Electronics",4,"roomba",67
"10059","Electronics",4,"rotat",3432
"10060","Electronics",4,"rough",2817
"10061","Electronics",4,"round",2962
"10062","Electronics",4,"rout",1626
"10063","Electronics",4,"router",2752
"10064","Electronics",4,"row",76
"10065","Electronics",4,"rp",39
"10066","Electronics",4,"rs",1599
"10067","Electronics",4,"rub",1587
"10068","Electronics",4,"rubber",8057
"10069","Electronics",4,"rug",1627
"10070","Electronics",4,"ruin",1103
"10071","Electronics",4,"rule",109
"10072","Electronics",4,"rumbl",37
"10073","Electronics",4,"run",36541
"10074","Electronics",4,"runner",40
"10075","Electronics",4,"rush",38
"10076","Electronics",4,"rv",148
"10077","Electronics",4,"rw",336
"10078","Electronics",4,"rws",42
"10079","Electronics",4,"rx",830
"10080","Electronics",4,"sad",1757
"10081","Electronics",4,"safe",2515
"10082","Electronics",4,"safeti",659
"10083","Electronics",4,"sag",104
"10084","Electronics",4,"sale",4222
"10085","Electronics",4,"sampl",1524
"10086","Electronics",4,"samsung",8654
"10087","Electronics",4,"sandisk",2172
"10088","Electronics",4,"sangean",1513
"10089","Electronics",4,"sansa",4514
"10090","Electronics",4,"sanus",73
"10091","Electronics",4,"sanyo",585
"10092","Electronics",4,"sat",1355
"10093","Electronics",4,"satellit",4013
"10094","Electronics",4,"satisfactori",258
"10095","Electronics",4,"satisfi",11706
"10096","Electronics",4,"save",11511
"10097","Electronics",4,"saver",723
"10098","Electronics",4,"savvi",197
"10099","Electronics",4,"sc",40
"10100","Electronics",4,"scale",737
"10101","Electronics",4,"scan",2260
"10102","Electronics",4,"scanner",164
"10103","Electronics",4,"scare",35
"10104","Electronics",4,"scene",552
"10105","Electronics",4,"schedul",251
"10106","Electronics",4,"school",2385
"10107","Electronics",4,"scratch",5408
"10108","Electronics",4,"screen",34513
"10109","Electronics",4,"screw",17452
"10110","Electronics",4,"screwdriv",417
"10111","Electronics",4,"scroll",2701
"10112","Electronics",4,"sd",4638
"10113","Electronics",4,"se",964
"10114","Electronics",4,"seal",4996
"10115","Electronics",4,"seamless",754
"10116","Electronics",4,"search",6471
"10117","Electronics",4,"seat",2211
"10118","Electronics",4,"sec",114
"10119","Electronics",4,"section",2375
"10120","Electronics",4,"secur",8311
"10121","Electronics",4,"seek",147
"10122","Electronics",4,"segway",30
"10123","Electronics",4,"select",10060
"10124","Electronics",4,"sell",4566
"10125","Electronics",4,"seller",5012
"10126","Electronics",4,"semi",151
"10127","Electronics",4,"send",7020
"10128","Electronics",4,"sennheis",8887
"10129","Electronics",4,"sens",3418
"10130","Electronics",4,"sensit",5381
"10131","Electronics",4,"sensor",1579
"10132","Electronics",4,"sentey",16
"10133","Electronics",4,"separ",9033
"10134","Electronics",4,"seper",451
"10135","Electronics",4,"sequenc",138
"10136","Electronics",4,"seri",3584
"10137","Electronics",4,"serv",4447
"10138","Electronics",4,"server",1285
"10139","Electronics",4,"servic",11877
"10140","Electronics",4,"session",826
"10141","Electronics",4,"set",92029
"10142","Electronics",4,"settl",1463
"10143","Electronics",4,"setup",18480
"10144","Electronics",4,"sever",694
"10145","Electronics",4,"shack",1602
"10146","Electronics",4,"shake",1715
"10147","Electronics",4,"shame",930
"10148","Electronics",4,"shape",6714
"10149","Electronics",4,"share",2675
"10150","Electronics",4,"sharkk",246
"10151","Electronics",4,"sharp",3285
"10152","Electronics",4,"shave",32
"10153","Electronics",4,"sheet",1314
"10154","Electronics",4,"shelf",5065
"10155","Electronics",4,"shell",1621
"10156","Electronics",4,"shelv",2019
"10157","Electronics",4,"shield",1520
"10158","Electronics",4,"shift",1154
"10159","Electronics",4,"shine",1212
"10160","Electronics",4,"shini",97
"10161","Electronics",4,"ship",17837
"10162","Electronics",4,"shipment",1072
"10163","Electronics",4,"shirt",2362
"10164","Electronics",4,"shock",1628
"10165","Electronics",4,"shoot",857
"10166","Electronics",4,"shop",3499
"10167","Electronics",4,"short",17542
"10168","Electronics",4,"shortcom",182
"10169","Electronics",4,"shorter",2596
"10170","Electronics",4,"shortwav",628
"10171","Electronics",4,"shot",1690
"10172","Electronics",4,"shoulder",129
"10173","Electronics",4,"shower",4575
"10174","Electronics",4,"shown",1574
"10175","Electronics",4,"shuffl",5139
"10176","Electronics",4,"shure",3301
"10177","Electronics",4,"shut",5007
"10178","Electronics",4,"shutdown",179
"10179","Electronics",4,"si",456
"10180","Electronics",4,"side",112
"10181","Electronics",4,"sight",1928
"10182","Electronics",4,"sign",1347
"10183","Electronics",4,"signal",24368
"10184","Electronics",4,"signatur",372
"10185","Electronics",4,"signific",3865
"10186","Electronics",4,"silenc",46
"10187","Electronics",4,"silent",77
"10188","Electronics",4,"silicon",3335
"10189","Electronics",4,"silli",158
"10190","Electronics",4,"silver",2374
"10191","Electronics",4,"similar",9600
"10192","Electronics",4,"simpl",18742
"10193","Electronics",4,"simpli",9025
"10194","Electronics",4,"simplic",228
"10195","Electronics",4,"simultan",100
"10196","Electronics",4,"sing",342
"10197","Electronics",4,"singl",7751
"10198","Electronics",4,"siri",68
"10199","Electronics",4,"sirius",393
"10200","Electronics",4,"sister",1028
"10201","Electronics",4,"sit",11688
"10202","Electronics",4,"site",4881
"10203","Electronics",4,"situat",3399
"10204","Electronics",4,"size",44422
"10205","Electronics",4,"skeptic",1734
"10206","Electronics",4,"skin",667
"10207","Electronics",4,"skip",7376
"10208","Electronics",4,"skull",1205
"10209","Electronics",4,"skullcandi",2454
"10210","Electronics",4,"skype",593
"10211","Electronics",4,"sl",57
"10212","Electronics",4,"slacker",137
"10213","Electronics",4,"sleek",2917
"10214","Electronics",4,"sleep",7443
"10215","Electronics",4,"sleev",4047
"10216","Electronics",4,"slick",300
"10217","Electronics",4,"slide",5430
"10218","Electronics",4,"slider",98
"10219","Electronics",4,"slight",16563
"10220","Electronics",4,"slightest",56
"10221","Electronics",4,"slim",2156
"10222","Electronics",4,"slimx",43
"10223","Electronics",4,"slip",3781
"10224","Electronics",4,"slot",4735
"10225","Electronics",4,"slow",4121
"10226","Electronics",4,"slower",60
"10227","Electronics",4,"slowli",1116
"10228","Electronics",4,"smart",4124
"10229","Electronics",4,"smartmedia",99
"10230","Electronics",4,"smartphon",2201
"10231","Electronics",4,"smell",1051
"10232","Electronics",4,"smoke",76
"10233","Electronics",4,"smooth",4694
"10234","Electronics",4,"smt",245
"10235","Electronics",4,"snap",3789
"10236","Electronics",4,"snooz",2044
"10237","Electronics",4,"snow",90
"10238","Electronics",4,"snug",4285
"10239","Electronics",4,"socket",2738
"10240","Electronics",4,"soft",5998
"10241","Electronics",4,"softwar",17991
"10242","Electronics",4,"sol",85
"10243","Electronics",4,"solar",1354
"10244","Electronics",4,"sold",2996
"10245","Electronics",4,"solder",1366
"10246","Electronics",4,"solid",16568
"10247","Electronics",4,"solo",916
"10248","Electronics",4,"solut",6514
"10249","Electronics",4,"solv",4448
"10250","Electronics",4,"son",6633
"10251","Electronics",4,"song",26216
"10252","Electronics",4,"soni",31313
"10253","Electronics",4,"sonic",1159
"10254","Electronics",4,"sonicblu",55
"10255","Electronics",4,"sonicstag",238
"10256","Electronics",4,"sono",1863
"10257","Electronics",4,"sooner",597
"10258","Electronics",4,"sore",861
"10259","Electronics",4,"sort",5636
"10260","Electronics",4,"soul",153
"10261","Electronics",4,"sound",307710
"10262","Electronics",4,"soundbar",2841
"10263","Electronics",4,"sounddock",78
"10264","Electronics",4,"soundlink",1217
"10265","Electronics",4,"soundstag",1791
"10266","Electronics",4,"sourc",11076
"10267","Electronics",4,"south",409
"10268","Electronics",4,"sp",287
"10269","Electronics",4,"space",14034
"10270","Electronics",4,"spacer",406
"10271","Electronics",4,"spare",2694
"10272","Electronics",4,"speak",3711
"10273","Electronics",4,"speaker",139754
"10274","Electronics",4,"speakerphon",587
"10275","Electronics",4,"spec",2380
"10276","Electronics",4,"special",3785
"10277","Electronics",4,"specif",5955
"10278","Electronics",4,"spectacular",65
"10279","Electronics",4,"spectrum",1171
"10280","Electronics",4,"speed",4273
"10281","Electronics",4,"spend",10741
"10282","Electronics",4,"spent",4315
"10283","Electronics",4,"spin",1137
"10284","Electronics",4,"spindl",718
"10285","Electronics",4,"splash",178
"10286","Electronics",4,"split",2673
"10287","Electronics",4,"splitter",3244
"10288","Electronics",4,"sport",3154
"10289","Electronics",4,"spot",4143
"10290","Electronics",4,"spotifi",630
"10291","Electronics",4,"spray",101
"10292","Electronics",4,"spring",1749
"10293","Electronics",4,"squar",1444
"10294","Electronics",4,"squeez",679
"10295","Electronics",4,"squeezebox",842
"10296","Electronics",4,"sr",1616
"10297","Electronics",4,"ss",238
"10298","Electronics",4,"st",1976
"10299","Electronics",4,"stabil",575
"10300","Electronics",4,"stabl",2063
"10301","Electronics",4,"stack",1009
"10302","Electronics",4,"stage",2047
"10303","Electronics",4,"stand",16501
"10304","Electronics",4,"standard",11238
"10305","Electronics",4,"standbi",1096
"10306","Electronics",4,"star",54204
"10307","Electronics",4,"start",23723
"10308","Electronics",4,"starter",97
"10309","Electronics",4,"state",3909
"10310","Electronics",4,"static",5192
"10311","Electronics",4,"station",25132
"10312","Electronics",4,"status",665
"10313","Electronics",4,"stay",18186
"10314","Electronics",4,"steal",1338
"10315","Electronics",4,"steel",975
"10316","Electronics",4,"step",6023
"10317","Electronics",4,"stereo",18648
"10318","Electronics",4,"stick",7434
"10319","Electronics",4,"sticker",853
"10320","Electronics",4,"sticki",428
"10321","Electronics",4,"stiff",2704
